Date,Open,High,Low,Close,Adj Close,Volume
2008-12-01,79.0,79.19999694824219,63.400001525878906,64.5,59.11836242675781,31481200
2008-12-02,69.19999694824219,74.5999984741211,59.400001525878906,72.19999694824219,66.17588806152344,32692300
2008-12-03,68.69999694824219,78.4000015258789,66.80000305175781,78.19999694824219,71.67526245117188,31407200
2008-12-04,76.0999984741211,81.0,73.0,74.0,67.8257064819336,25963500
2008-12-05,72.5,83.5999984741211,71.69999694824219,77.0999984741211,70.66704559326172,21521400
2008-12-08,82.30000305175781,86.30000305175781,80.19999694824219,84.69999694824219,77.63294219970703,22910900
2008-12-09,83.0,90.0,82.0,85.4000015258789,78.27452850341797,21702300
2008-12-10,87.30000305175781,88.30000305175781,80.5,83.0,76.07478332519531,16340000
2008-12-11,80.9000015258789,81.5,75.4000015258789,75.69999694824219,69.38387298583984,16549200
2008-12-12,70.69999694824219,78.5,69.69999694824219,77.0,70.57539367675781,14896100
2008-12-15,77.4000015258789,77.80000305175781,72.30000305175781,74.0,67.8257064819336,10147200
2008-12-16,75.9000015258789,83.30000305175781,74.19999694824219,82.30000305175781,75.4332046508789,20492900
2008-12-17,81.0999984741211,82.0,78.0,78.30000305175781,71.76691436767578,15419000
2008-12-18,80.0,80.5,73.69999694824219,74.30000305175781,68.10067749023438,11149600
2008-12-19,74.4000015258789,75.0999984741211,69.0999984741211,70.19999694824219,64.34276580810547,20240200
2008-12-22,71.5,72.5,65.4000015258789,67.5,61.8680419921875,13533200
2008-12-23,68.9000015258789,69.19999694824219,65.0999984741211,65.19999694824219,59.75994110107422,10685800
2008-12-24,65.5,68.0,65.30000305175781,67.80000305175781,62.14299774169922,3998000
2008-12-26,68.4000015258789,70.30000305175781,66.69999694824219,67.30000305175781,61.68473434448242,4805800
2008-12-29,68.30000305175781,68.5,65.0999984741211,65.69999694824219,60.21822738647461,6103500
2008-12-30,66.5999984741211,68.19999694824219,65.30000305175781,68.0,62.326324462890625,7337200
2008-12-31,67.19999694824219,70.4000015258789,66.19999694824219,67.0999984741211,61.501407623291016,9255800
2009-01-02,68.69999694824219,71.5999984741211,67.5,71.4000015258789,65.44263458251953,10470700
2009-01-05,71.19999694824219,75.0,70.30000305175781,70.80000305175781,64.8927001953125,12818400
2009-01-06,72.9000015258789,75.9000015258789,72.80000305175781,74.5999984741211,68.3756332397461,11249800
2009-01-07,72.19999694824219,74.4000015258789,70.80000305175781,71.5,65.53429412841797,10528700
2009-01-08,71.0,73.4000015258789,69.80000305175781,71.5999984741211,65.62593841552734,10532500
2009-01-09,72.69999694824219,72.9000015258789,66.5999984741211,67.5,61.8680419921875,14024800
2009-01-12,65.4000015258789,65.5,53.70000076293945,56.0,51.32756042480469,29449600
2009-01-13,51.79999923706055,59.599998474121094,50.599998474121094,59.0,54.0772590637207,27389700
2009-01-14,50.20000076293945,52.0,44.400001525878906,45.29999923706055,41.52033233642578,51309100
2009-01-15,46.400001525878906,46.400001525878906,33.599998474121094,38.29999923706055,35.1043815612793,63453400
2009-01-16,42.20000076293945,44.79999923706055,34.400001525878906,35.0,32.07973861694336,42653100
2009-01-20,34.5,35.79999923706055,28.0,28.0,25.663780212402344,38431100
2009-01-21,31.200000762939453,36.70000076293945,29.700000762939453,36.70000076293945,33.637882232666016,31235300
2009-01-22,34.20000076293945,35.20000076293945,30.100000381469727,31.100000381469727,28.505128860473633,29362700
2009-01-23,30.0,35.79999923706055,29.799999237060547,34.70000076293945,31.80475616455078,26644600
2009-01-26,36.70000076293945,37.5,33.0,33.29999923706055,30.52156639099121,21284600
2009-01-27,34.900001525878906,36.400001525878906,33.29999923706055,35.5,32.53800582885742,17714200
