Date,Open,High,Low,Close,Adj Close,Volume
2008-12-01,50.72999954223633,50.7599983215332,47.880001068115234,47.90999984741211,36.58673858642578,5559800
2008-12-02,48.5,50.20000076293945,47.7599983215332,50.099998474121094,38.259151458740234,6138500
2008-12-03,49.0,52.220001220703125,48.72999954223633,51.41999816894531,39.26716995239258,7885400
2008-12-04,50.970001220703125,53.349998474121094,50.5099983215332,52.75,40.282833099365234,9864600
2008-12-05,52.16999816894531,55.88999938964844,51.86000061035156,55.58000183105469,42.44397735595703,8656700
2008-12-08,55.38999938964844,56.27000045776367,54.459999084472656,55.189998626708984,42.14616394042969,7387300
2008-12-09,55.060001373291016,55.15999984741211,52.459999084472656,53.099998474121094,40.55011749267578,7886900
2008-12-10,52.86000061035156,53.970001220703125,51.88999938964844,53.689998626708984,41.00068283081055,7260800
2008-12-11,52.25,53.470001220703125,50.70000076293945,52.060001373291016,39.755924224853516,10660400
2008-12-12,51.36000061035156,54.09000015258789,51.36000061035156,53.400001525878906,40.77921676635742,6796200
2008-12-15,53.290000915527344,53.400001525878906,51.540000915527344,52.7400016784668,40.27519226074219,4868700
2008-12-16,53.0,53.439998626708984,52.31999969482422,53.029998779296875,40.49665451049805,8211700
2008-12-17,52.689998626708984,54.459999084472656,52.689998626708984,53.939998626708984,41.19158172607422,6888800
2008-12-18,54.369998931884766,54.7400016784668,53.599998474121094,54.150001525878906,41.351959228515625,5053200
2008-12-19,54.59000015258789,55.0,53.380001068115234,53.790000915527344,41.07705307006836,6452400
2008-12-22,54.290000915527344,54.349998474121094,51.75,52.720001220703125,40.25993728637695,4977100
2008-12-23,52.369998931884766,53.33000183105469,51.25,51.470001220703125,39.30535888671875,3533700
2008-12-24,51.91999816894531,52.060001373291016,51.56999969482422,51.689998626708984,39.47336196899414,1123400
2008-12-26,51.4900016784668,52.0,51.290000915527344,51.470001220703125,39.30535888671875,1218200
2008-12-29,51.349998474121094,51.81999969482422,50.58000183105469,50.83000183105469,38.81661605834961,2413900
2008-12-30,50.83000183105469,51.5,50.400001525878906,51.130001068115234,39.04572296142578,2355800
2008-12-31,51.20000076293945,52.83000183105469,51.130001068115234,52.5,40.09192657470703,4939600
2009-01-02,52.439998626708984,53.5,52.04999923706055,53.349998474121094,40.74103546142578,3687200
2009-01-05,53.18000030517578,53.619998931884766,51.79999923706055,52.290000915527344,39.93155288696289,5890900
2009-01-06,52.52000045776367,52.58000183105469,51.08000183105469,51.45000076293945,39.29010009765625,6472900
2009-01-07,51.0,51.349998474121094,49.689998626708984,50.119998931884766,38.27443313598633,6870000
2009-01-08,49.54999923706055,51.900001525878906,49.380001068115234,50.650001525878906,38.67916488647461,7287100
2009-01-09,50.2400016784668,50.97999954223633,48.90999984741211,49.13999938964844,37.526039123535156,4577100
2009-01-12,49.59000015258789,50.130001068115234,48.91999816894531,49.43000030517578,37.74750900268555,4812900
2009-01-13,49.060001373291016,50.36000061035156,48.54999923706055,48.939998626708984,37.37331008911133,6310400
2009-01-14,48.349998474121094,48.58000183105469,47.439998626708984,47.630001068115234,36.37291717529297,7906800
2009-01-15,47.52000045776367,48.939998626708984,47.25,48.470001220703125,37.0143928527832,6015900
2009-01-16,49.310001373291016,49.310001373291016,47.86000061035156,48.79999923706055,37.26639938354492,6413000
2009-01-20,49.16999816894531,49.209999084472656,47.150001525878906,47.220001220703125,36.059814453125,7370300
2009-01-21,47.2599983215332,48.040000915527344,46.58000183105469,47.900001525878906,36.5791130065918,6242200
2009-01-22,47.54999923706055,47.880001068115234,46.66999816894531,47.45000076293945,36.23545455932617,6144900
2009-01-23,46.900001525878906,47.5099983215332,46.209999084472656,46.970001220703125,35.868919372558594,4906200
2009-01-26,47.47999954223633,48.029998779296875,46.939998626708984,47.349998474121094,36.15910339355469,4091900
2009-01-27,47.38999938964844,48.08000183105469,47.08000183105469,47.900001525878906,36.5791130065918,4085300
2009-01-28,48.06999969482422,48.52000045776367,47.38999938964844,47.810001373291016,36.51039123535156,5163300
2009-01-29,47.9900016784668,48.0,46.34000015258789,46.45000076293945,35.471805572509766,4706600
2009-01-30,46.54999923706055,46.65999984741211,44.790000915527344,45.029998779296875,34.387420654296875,6682800
2009-02-02,44.779998779296875,45.66999816894531,44.529998779296875,45.29999923706055,34.59360122680664,4782600
2009-02-03,45.470001220703125,46.18000030517578,44.869998931884766,46.119998931884766,35.219810485839844,5326400
2009-02-04,42.7400016784668,43.5,41.83000183105469,42.97999954223633,32.82192611694336,20971900
2009-02-05,42.849998474121094,43.959999084472656,42.40999984741211,43.83000183105469,33.471038818359375,9886100
2009-02-06,44.099998474121094,45.47999954223633,44.0,45.209999084472656,34.524879455566406,8261300
2009-02-09,44.779998779296875,45.40999984741211,44.56999969482422,45.16999816894531,34.49433135986328,5332500
2009-02-10,44.79999923706055,45.599998474121094,43.779998779296875,43.970001220703125,33.577945709228516,6590400
2009-02-11,44.16999816894531,44.459999084472656,43.08000183105469,43.540000915527344,33.371002197265625,4778800
2009-02-12,43.5,44.38999938964844,42.88999938964844,44.31999969482422,33.968833923339844,6573000
2009-02-13,44.279998779296875,44.290000915527344,42.619998931884766,42.7599983215332,32.773170471191406,4873100
2009-02-17,42.150001525878906,42.7400016784668,41.900001525878906,42.119998931884766,32.282649993896484,6194100
2009-02-18,42.20000076293945,42.630001068115234,41.720001220703125,42.380001068115234,32.48192596435547,6191500
2009-02-19,42.7400016784668,43.470001220703125,42.59000015258789,42.619998931884766,32.665870666503906,5451200
2009-02-20,42.529998779296875,43.290000915527344,42.099998474121094,42.7599983215332,32.773170471191406,6996200
2009-02-23,42.79999923706055,43.22999954223633,41.040000915527344,41.16999816894531,31.554533004760742,6430200
2009-02-24,41.119998931884766,42.779998779296875,41.04999923706055,42.54999923706055,32.61222457885742,6083600
2009-02-25,42.220001220703125,42.790000915527344,41.31999969482422,42.0,32.190677642822266,6932700
2009-02-26,42.349998474121094,42.439998626708984,41.54999923706055,41.54999923706055,31.845775604248047,4907600
2009-02-27,41.290000915527344,43.029998779296875,41.25,42.34000015258789,32.451263427734375,7385700
