Date,Open,High,Low,Close,Adj Close,Volume
2009-01-02,32.7599983215332,33.5,31.389999389648438,33.2599983215332,25.769512176513672,3932000
2009-01-05,32.95000076293945,33.2400016784668,31.610000610351562,32.56999969482422,25.234912872314453,5359400
2009-01-06,31.93000030517578,32.619998931884766,31.450000762939453,31.940000534057617,24.746795654296875,5274600
2009-01-07,31.31999969482422,31.670000076293945,29.889999389648438,30.09000015258789,23.313430786132812,5082500
2009-01-08,29.979999542236328,31.139999389648438,29.690000534057617,30.899999618530273,23.94100570678711,3728500
2009-01-09,30.959999084472656,31.200000762939453,29.899999618530273,30.059999465942383,23.290189743041992,3381000
2009-01-12,30.209999084472656,30.670000076293945,29.459999084472656,29.809999465942383,23.096481323242188,5585000
2009-01-13,29.360000610351562,30.049999237060547,28.889999389648438,29.6200008392334,22.94927978515625,6294300
2009-01-14,28.68000030517578,29.100000381469727,27.860000610351562,28.139999389648438,21.80258560180664,6794800
2009-01-15,28.18000030517578,29.219999313354492,26.520000457763672,28.219999313354492,21.86457061767578,8066500
2009-01-16,28.920000076293945,29.639999389648438,28.059999465942383,28.770000457763672,22.29070472717285,5471300
2009-01-20,27.68000030517578,29.059999465942383,25.969999313354492,26.030000686645508,20.167783737182617,9111600
2009-01-21,27.389999389648438,28.350000381469727,26.049999237060547,28.139999389648438,21.80258560180664,7304000
2009-01-22,27.299999237060547,27.709999084472656,25.75,26.420000076293945,20.469953536987305,7157700
2009-01-23,25.200000762939453,26.860000610351562,24.809999465942383,26.6299991607666,20.632652282714844,5683200
2009-01-26,26.489999771118164,27.459999084472656,25.360000610351562,25.950000762939453,20.10580062866211,5214400
2009-01-27,26.329999923706055,27.260000228881836,25.8700008392334,27.219999313354492,21.089784622192383,4873800
2009-01-28,28.8700008392334,29.920000076293945,27.729999542236328,29.639999389648438,22.964771270751953,7117900
2009-01-29,23.75,24.950000762939453,23.0,23.5,18.207565307617188,15861300
2009-01-30,22.270000457763672,23.219999313354492,21.1299991607666,21.670000076293945,16.789697647094727,15205200
2009-02-02,21.139999389648438,21.739999771118164,20.389999389648438,20.899999618530273,16.1931095123291,9298900
2009-02-03,20.760000228881836,22.270000457763672,20.670000076293945,21.8799991607666,16.952404022216797,6953200
2009-02-04,21.989999771118164,22.5,21.34000015258789,21.610000610351562,16.743202209472656,6138400
2009-02-05,21.3799991607666,22.350000381469727,21.049999237060547,21.579999923706055,16.719966888427734,7564600
2009-02-06,22.030000686645508,22.950000762939453,21.299999237060547,22.700000762939453,17.587736129760742,7882800
2009-02-09,22.860000610351562,23.1200008392334,22.030000686645508,22.31999969482422,17.29331398010254,5376800
2009-02-10,22.079999923706055,22.31999969482422,20.420000076293945,20.540000915527344,15.914185523986816,10349100
2009-02-11,20.75,21.90999984741211,20.6299991607666,21.770000457763672,16.8671817779541,6505000
2009-02-12,20.6299991607666,21.670000076293945,20.479999542236328,21.530000686645508,16.68122673034668,7158600
2009-02-13,21.389999389648438,22.06999969482422,21.149999618530273,21.229999542236328,16.44878578186035,6655500
2009-02-17,20.110000610351562,20.639999389648438,19.1200008392334,19.139999389648438,14.82947826385498,9317500
2009-02-18,19.6299991607666,19.989999771118164,18.889999389648438,19.739999771118164,15.294356346130371,7813900
2009-02-19,19.8799991607666,20.030000686645508,17.940000534057617,18.079999923706055,14.008200645446777,8111800
2009-02-20,17.799999237060547,18.809999465942383,17.260000228881836,18.440000534057617,14.287124633789062,10867400
2009-02-23,18.790000915527344,19.0,16.979999542236328,16.989999771118164,13.163679122924805,7647200
2009-02-24,16.770000457763672,18.739999771118164,16.549999237060547,18.639999389648438,14.442082405090332,9553200
2009-02-25,18.110000610351562,18.200000762939453,16.81999969482422,17.56999969482422,13.613062858581543,9977000
2009-02-26,18.299999237060547,18.860000610351562,17.780000686645508,18.469999313354492,14.310368537902832,10304700
2009-02-27,18.079999923706055,18.079999923706055,16.690000534057617,16.829999923706055,13.039713859558105,10727200
