Date,Open,High,Low,Close,Adj Close,Volume
2009-01-27,19.34000015258789,19.889999389648438,19.239999771118164,19.579999923706055,14.491973876953125,3246100
2009-01-28,20.1200008392334,20.31999969482422,19.149999618530273,19.969999313354492,14.780628204345703,8958800
2009-01-29,19.25,19.459999084472656,18.479999542236328,18.600000381469727,13.766636848449707,11436800
2009-01-30,18.950000762939453,19.100000381469727,18.139999389648438,18.190000534057617,13.463179588317871,9391600
2009-02-02,17.799999237060547,18.15999984741211,17.59000015258789,18.010000228881836,13.32995319366455,4926200
2009-02-03,18.43000030517578,19.09000015258789,17.84000015258789,18.889999389648438,13.981281280517578,6135300
2009-02-04,19.06999969482422,19.559999465942383,18.40999984741211,18.479999542236328,13.67781925201416,5248700
2009-02-05,18.920000076293945,19.559999465942383,18.510000228881836,19.329999923706055,14.306936264038086,5781600
2009-02-06,19.709999084472656,21.09000015258789,19.520000457763672,20.700000762939453,15.32093334197998,6675000
2009-02-09,20.59000015258789,21.6299991607666,20.239999771118164,21.450000762939453,15.876042366027832,7033200
2009-02-10,20.84000015258789,21.670000076293945,20.790000915527344,21.209999084472656,15.698406219482422,12068600
2009-02-11,21.200000762939453,21.989999771118164,21.110000610351562,21.639999389648438,16.01667022705078,8124200
2009-02-12,21.1299991607666,21.299999237060547,20.200000762939453,21.200000762939453,15.691004753112793,7185000
2009-02-13,21.06999969482422,21.540000915527344,20.829999923706055,20.8700008392334,15.446759223937988,6051500
2009-02-17,20.0,20.34000015258789,19.639999389648438,20.020000457763672,14.817633628845215,6397900
2009-02-18,20.0,20.030000686645508,19.3700008392334,19.719999313354492,14.595598220825195,6303100
2009-02-19,19.90999984741211,20.1299991607666,19.270000457763672,19.389999389648438,14.351349830627441,4502000
2009-02-20,18.989999771118164,19.719999313354492,18.829999923706055,19.399999618530273,14.358752250671387,6825700
2009-02-23,19.790000915527344,19.81999969482422,18.510000228881836,18.56999969482422,13.744429588317871,7044400
2009-02-24,19.1200008392334,20.709999084472656,18.899999618530273,20.25,14.987868309020996,9739400
2009-02-25,20.6299991607666,20.6299991607666,19.5,19.790000915527344,14.647405624389648,9629600
2009-02-26,20.68000030517578,20.969999313354492,19.920000076293945,19.989999771118164,14.795434951782227,7844700
2009-02-27,20.09000015258789,20.100000381469727,19.209999084472656,19.559999465942383,14.477171897888184,12694600
